Game,Level,Result,Num of steps,Time
640,hard,1,5,0.02205371856689453
641,hard,1,4,0.01644611358642578
642,hard,1,3,0.011409759521484375
643,hard,1,3,0.011906147003173828
644,hard,1,227,1.8941099643707275
645,hard,1,8,0.03682684898376465
646,hard,1,3,0.011775970458984375
647,hard,1,7,0.03139185905456543
648,hard,1,7,0.032876014709472656
649,hard,1,16,0.08009886741638184
650,hard,1,73,0.5238440036773682
651,hard,1,49,0.32628393173217773
652,hard,1,240,2.1780805587768555
653,hard,1,21,0.13199687004089355
654,hard,1,3,0.011839866638183594
655,hard,1,287,1.748236894607544
656,hard,0,123,1.6379551887512207
657,hard,1,3,0.011620044708251953
658,hard,1,14,0.07770514488220215
659,hard,1,5,0.02145099639892578
660,hard,1,27,0.1736431121826172
661,hard,1,4,0.014729022979736328
662,hard,1,3,0.012238740921020508
663,hard,1,4,0.01595592498779297
664,hard,1,3,0.011461257934570312
665,hard,1,4,0.016952991485595703
666,hard,1,180,1.346238136291504
667,hard,0,127,1.1010591983795166
668,hard,0,105,0.8406200408935547
669,hard,1,4,0.016785860061645508
670,hard,1,4,0.017171859741210938
671,hard,1,6,0.027598142623901367
672,hard,1,4,0.014994144439697266
673,hard,1,94,0.5166511535644531
674,hard,1,5,0.024549007415771484
675,hard,1,261,1.931777000427246
676,hard,1,3,0.01041102409362793
677,hard,1,4,0.016695022583007812
678,hard,1,67,0.44216108322143555
679,hard,1,104,0.6457300186157227
680,hard,1,96,0.5721440315246582
681,hard,1,3,0.012137174606323242
682,hard,1,3,0.01199483871459961
683,hard,1,13,0.06203317642211914
684,hard,1,3,0.01045083999633789
685,hard,1,3,0.010978937149047852
686,hard,1,5,0.022948026657104492
687,hard,1,190,1.418091058731079
688,hard,1,13,0.06722688674926758
689,hard,0,117,1.052203893661499
690,hard,1,11,0.10756897926330566
691,hard,1,10,0.050023794174194336
692,hard,0,288,1.6858060359954834
693,hard,1,48,0.3175959587097168
694,hard,1,7,0.03489398956298828
695,hard,1,3,0.011474132537841797
696,hard,1,5,0.02339792251586914
697,hard,1,3,0.011529922485351562
698,hard,1,6,0.027495861053466797
699,hard,1,214,1.744441032409668
700,hard,1,4,0.017971038818359375
701,hard,0,122,1.5320980548858643
702,hard,1,131,0.8314270973205566
703,hard,1,43,0.24468088150024414
704,hard,1,30,0.18200993537902832
705,hard,1,11,0.05492806434631348
706,hard,1,171,1.5939421653747559
707,hard,1,3,0.012002706527709961
708,hard,1,3,0.016173839569091797
709,hard,0,329,2.5365731716156006
710,hard,1,10,0.07419490814208984
711,hard,0,115,1.3953540325164795
712,hard,1,5,0.022534847259521484
713,hard,1,3,0.011708259582519531
714,hard,1,286,2.058872938156128
715,hard,1,246,2.3061790466308594
716,hard,1,3,0.012094974517822266
717,hard,1,87,0.6925849914550781
718,hard,1,3,0.010554075241088867
719,hard,0,129,1.4547069072723389
720,hard,1,4,0.016442060470581055
721,hard,1,31,0.1870899200439453
722,hard,1,3,0.01182413101196289
723,hard,1,6,0.02849411964416504
724,hard,0,95,1.029608964920044
725,hard,1,18,0.09414911270141602
726,hard,1,4,0.016988754272460938
727,hard,1,4,0.018039941787719727
728,hard,1,17,0.09630107879638672
729,hard,1,6,0.025786876678466797
730,hard,1,11,0.051444053649902344
731,hard,1,5,0.021436214447021484
732,hard,1,248,1.9782328605651855
733,hard,1,210,1.8895480632781982
734,hard,1,57,0.36743807792663574
735,hard,1,93,0.642448902130127
736,hard,1,3,0.011504888534545898
737,hard,1,181,1.2695229053497314
738,hard,1,8,0.03680300712585449
739,hard,1,67,0.49855589866638184
740,hard,1,167,1.1323199272155762
741,hard,1,25,0.13729619979858398
742,hard,0,321,2.1560168266296387
743,hard,1,4,0.01662421226501465
744,hard,1,4,0.015629053115844727
745,hard,1,269,2.0387721061706543
746,hard,1,3,0.013267993927001953
747,hard,0,128,1.6703970432281494
748,hard,1,159,1.0432562828063965
749,hard,1,12,0.05852079391479492
750,hard,0,128,1.356252908706665
751,hard,1,7,0.03337287902832031
752,hard,1,49,0.42549681663513184
753,hard,1,5,0.023005962371826172
754,hard,1,8,0.03739309310913086
755,hard,1,48,0.2715029716491699
756,hard,1,4,0.023984909057617188
757,hard,1,93,0.7042338848114014
758,hard,0,118,1.0696420669555664
759,hard,1,7,0.03165292739868164
760,hard,1,45,0.2946922779083252
761,hard,1,3,0.012372970581054688
762,hard,1,92,0.7452220916748047
763,hard,1,3,0.011405229568481445
764,hard,1,7,0.032546043395996094
765,hard,1,4,0.016603946685791016
766,hard,1,121,1.0844478607177734
767,hard,0,137,1.3052799701690674
768,hard,0,116,1.7210090160369873
769,hard,0,119,1.685486078262329
770,hard,1,3,0.012049198150634766
771,hard,1,242,2.0478851795196533
772,hard,1,8,0.037943124771118164
773,hard,1,5,0.022700786590576172
774,hard,1,3,0.010471105575561523
